ID,DateTime,UserID,Controller,Action,Method,ActionParameters
493788,2020-02-08 14:12:20.263,5,ApplicationMenuItem,UpdateItem,POST,"{""id"":87,""model"":{""ID"":87,""ApplicationMenuCategoryID"":3,""ApplicationID"":null,""Order"":10,""Title"":""Allergie"",""FrameTitle"":""Allergie"",""URL"":""{Portal.BaseUrl}/Dossier/Paginas/Allergie.aspx"",""Icon"":0,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493789,2020-02-08 14:12:20.293,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":87}"
493790,2020-02-08 14:12:20.293,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":87}"
493791,2020-02-08 14:12:20.370,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":87}"
493792,2020-02-08 14:12:22.510,5,FaqList,Index,GET,{}
493793,2020-02-08 14:12:36.310,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":3,""ApplicationID"":null,""Order"":11,""Title"":""Behandelbeperking"",""FrameTitle"":""Behandelbeperking"",""URL"":""{Portal.BaseUrl}/Dossier/Paginas/Behandelbeperking.aspx"",""Icon"":20,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493794,2020-02-08 14:12:36.357,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":88}"
493795,2020-02-08 14:12:36.357,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":88}"
493796,2020-02-08 14:12:36.357,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":88}"
493797,2020-02-08 14:12:41.653,5,FaqList,Index,GET,{}
493798,2020-02-08 14:12:57.607,5,ApplicationMenuItem,CreateItem,POST,"{""model"":{""ID"":0,""ApplicationMenuCategoryID"":3,""ApplicationID"":null,""Order"":12,""Title"":""Implantaten"",""FrameTitle"":""Implantaten"",""URL"":""{Portal.BaseUrl}/Dossier/Paginas/Implantaten.aspx"",""Icon"":20,""Type"":0,""HideForCareprovider"":true,""HideForDemo"":true,""HideForTrial"":true,""NavigatesBackToPrevious"":true,""ConclusionAndPolicyTemplateId"":null,""ConclusionAndPolicyDepartmentName"":null,""ConclusionAndPolicyColumnNames"":null,""ConclusionAndPolicyConsultTypes"":null,""ConclusionAndPolicyStartDate"":null,""ConclusionAndPolicyDelay"":null,""LetterViewBaseUrl"":null,""SettingsDescription"":"""",""SettingsPush"":false,""SettingsPushDescription"":null,""SettingsSMS"":false,""SettingsSMSDescription"":null,""SettingsEmail"":false,""SettingsEmailDescription"":null,""SMSEmailDescription"":"""",""UseSAMLPortalIntegration"":false,""ShowPopup"":false,""ShowPopupAgain"":false,""PopupTitle"":"""",""PopupContent"":"""",""ShowPopupAgainContent"":"""",""ShowLoadingIndicator"":false,""NotificationId"":null,""Notification"":null}}"
493799,2020-02-08 14:12:57.653,5,ApplicationMenuItemFaqList,Index,GET,"{""applicationMenuItemId"":89}"
493800,2020-02-08 14:12:57.653,5,ApplicationMenuItemArticle,Index,GET,"{""applicationMenuItemId"":89}"
493801,2020-02-08 14:12:57.653,5,ApplicationMenuItemTemplate,Index,GET,"{""applicationMenuItemId"":89}"
493802,2020-02-08 14:13:00.107,5,ApplicationMenuCategory,ApplicationIndex,GET,"{""applicationID"":1}"
493803,2020-02-08 14:13:06.090,5,ApplicationMenuItem,Index,GET,"{""categoryID"":11,""applicationId"":null}"
493804,2020-02-08 14:13:06.107,5,GeneralSetting,IsChipsoftEpd,GET,{}
493805,2020-02-08 14:13:06.107,5,Article,Index,GET,"{""includeChildren"":false,""includeConceptArticles"":false}"
493806,2020-02-08 14:13:06.090,5,FaqList,Index,GET,{}
493807,2020-02-08 14:13:24.840,5,FaqList,Index,GET,{}
