ID,DateTime,UserID,Controller,Action,Method,ActionParameters
1630934,2020-04-16 10:16:40.527,14,Login,Token,GET,{}
1630935,2020-04-16 10:16:40.570,14,Login,AuthCheck,GET,{}
1630936,2020-04-16 10:16:42.023,14,Environment,Get,GET,{}
1630937,2020-04-16 10:16:42.023,14,Right,Index,GET,"{""flat"":false}"
1630938,2020-04-16 10:16:42.023,14,Addon,IsEnabled,GET,"{""name"":""FolderReview""}"
1630939,2020-04-16 10:16:42.087,14,Role,Index,GET,{}
1630940,2020-04-16 10:17:20.680,14,Organization,Index,GET,{}
1630941,2020-04-16 10:17:20.680,14,Group,Index,GET,{}
1630942,2020-04-16 10:17:20.743,14,User,Index,GET,{}
1630943,2020-04-16 10:17:20.743,14,Role,Index,GET,{}
1630944,2020-04-16 10:17:25.947,14,User,Update,POST,"{""id"":26,""model"":{""User"":{""ID"":26,""Username"":""Coen"",""FirstName"":""Coen"",""MiddleName"":null,""LastName"":""Stout"",""FullName"":""Coen Stout (Coen)"",""Active"":true,""FactorSlackUser"":null},""Roles"":[{""ID"":8,""Name"":null}],""Organizations"":[],""Groups"":[]}}"
1630945,2020-04-16 10:17:41.227,14,Login,AuthCheck,GET,{}
1630946,2020-04-16 10:17:41.510,14,Addon,IsEnabled,GET,"{""name"":""FolderReview""}"
